1.9959373790381114  2.2904305123272932  1.9959373790381114  2.2904305123272932  1.9959373790381114  2.2904305123272932  1.9959373790381114  2.2904305123272932  3.1763870681840647  3.183050941329236  3.1763870681840647  3.183050941329236  3.1763870681840647  3.183050941329236  3.1763870681840647  3.183050941329236  
3.1763870681840647  3.183050941329236  3.1763870681840647  3.183050941329236  3.3268210696299443  2.8200234525820838  3.3268210696299443  2.8200234525820838  3.3268210696299443  2.8200234525820838  3.3268210696299443  2.8200234525820838  3.3268210696299443  2.8200234525820838  3.3268210696299443  2.8200234525820838  
3.3268210696299443  2.8200234525820838  3.3268210696299443  2.8200234525820838  3.8268210696299443  2.6427598893788997  3.8268210696299443  2.6427598893788997  3.8268210696299443  2.6427598893788997  3.8268210696299443  2.6427598893788997  3.8268210696299443  2.6427598893788997  3.8268210696299443  2.6427598893788997  
3.8268210696299443  2.6427598893788997  3.8268210696299443  2.6427598893788997  4.076821069629944  2.554128107777308  4.076821069629944  2.554128107777308  4.076821069629944  2.554128107777308  4.076821069629944  2.554128107777308  4.076821069629944  2.554128107777308  4.076821069629944  2.554128107777308  
4.076821069629944  2.554128107777308  4.076821069629944  2.554128107777308  4.076821069629944  2.554128107777308  3.8197803635142416  2.465903909151701  3.8197803635142416  2.465903909151701  3.8197803635142416  2.465903909151701  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  
3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  
3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  
3.945534941383095  2.2416868734796864  3.945534941383095  2.2416868734796864  3.945718058017199  2.2124631643170343  4.083745627608827  2.1530091144898957  4.083745627608827  2.1530091144898957  4.008407746399114  2.14102548655567  4.008407746399114  2.14102548655567  4.008407746399114  2.14102548655567  
4.008407746399114  2.14102548655567  4.008407746399114  2.14102548655567  3.947193854995466  2.03853913367997  3.947193854995466  2.03853913367997  3.947193854995466  2.03853913367997  3.947193854995466  2.03853913367997  3.947193854995466  2.03853913367997  3.955679617673956  1.9485492514885892  
3.955679617673956  1.9485492514885892  3.955679617673956  1.9485492514885892  3.955679617673956  1.9485492514885892  3.955679617673956  1.9485492514885892  3.955679617673956  1.9485492514885892  3.955679617673956  1.9485492514885892  3.955679617673956  1.9485492514885892  3.955679617673956  1.9485492514885892  
3.955679617673956  1.9485492514885892  3.955679617673956  1.9485492514885892  3.955679617673956  1.9485492514885892  3.955679617673956  1.9485492514885892  4.041811750904744  1.9991624379620623  4.041811750904744  1.9991624379620623  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  
4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  
4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  
4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.031114791730427  1.9754244618411478  4.000827470666946  1.9428720216956026  3.9927910839852254  1.9503997086850327  
3.9927910839852254  1.9503997086850327  3.9927910839852254  1.9503997086850327  3.9927910839852254  1.9503997086850327  3.9927910839852254  1.9503997086850327  3.9927910839852254  1.9503997086850327  3.9927910839852254  1.9503997086850327  3.9927910839852254  1.9503997086850327  3.9927910839852254  1.9503997086850327  
3.9927910839852254  1.9503997086850327  3.9927910839852254  1.9503997086850327  4.006719985048994  1.9679055715124774  4.006719985048994  1.9679055715124774  4.006719985048994  1.9679055715124774  4.006719985048994  1.9679055715124774  4.018636518909075  1.9875425958462705  4.018636518909075  1.9875425958462705  
4.018636518909075  1.9875425958462705  4.018636518909075  1.9875425958462705  4.018636518909075  1.9875425958462705  4.018636518909075  1.9875425958462705  4.018636518909075  1.9875425958462705  4.018636518909075  1.9875425958462705  4.018636518909075  1.9875425958462705  4.018636518909075  1.9875425958462705  
4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  
4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  4.015447437599767  2.0170499772405917  
